QuestionId,183,183,183,183,183,183,190.0,190.0,190.0,190.0,195,195,195,195,195,195,202.0,202.0,202.0,202.0,202.0,202.0,209,209,209,209,221,221,221,221,221,227,227,227,227,233,233,233,236.0,236.0,236.0,236.0,236.0,236.0,236.0,244.0,244.0,244.0,244.0,244.0,244.0,265.0,265.0,265.0,265.0,265.0,265.0,289,289,289,289,289,289,289,289,289,298,298,298,298,298,298,298,305,306.0,307.0,307.0,307.0,307.0,307.0,307.0,314.0,315,315,315,315,315,315,315,315,323.0,323.0,323.0,323.0,323.0,323.0,323.0,323.0,330.0,330.0,330.0,330.0,330.0,330.0,336.0,337,337,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,349,349,349,349,349,349,355.0,355.0,355.0,355.0,355.0,355.0,355.0,361,361,361,361,361,361,368,368,368,368,368,368,368,376,376,376,376,376,383.0,422,422,422,422,422,422,422,422,422,422,434,438,438,438,438,438,438,438,438,438,438,438,438,438,489,489,489,489,489,489,497,497,497,497,497,497,505.0,505.0,505.0,505.0,505.0,505.0,514.0,514.0,514.0,514.0,514.0,514.0,521,521,521,521,521,521,533,533,533,533,533,533,541.0,541.0,541.0,541.0,541.0,541.0,554,554,554,554,554,554,561,561,561,561,561,561,568.0,568.0,568.0,568.0,568.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,583,583,583,583,583,583,583,589,589,589,594,594,594,594,594,594,594,608,608,608,608,608,608,624,624,624,624,624,624,624,624,634,634,634,634,634,634,634,634,653.0,653.0,653.0,653.0,653.0,653.0,663,663,663,663,663,663
AnswerId,184,185.0,186.0,187.0,188.0,189.0,191.0,192.0,193.0,194.0,196,197.0,198.0,199.0,200.0,201.0,203.0,204.0,205.0,206.0,207.0,208.0,210,211.0,212.0,651.0,222,223.0,224.0,225.0,226.0,228,229.0,230.0,231.0,234,235.0,646.0,237.0,238.0,239.0,240.0,241.0,242.0,243.0,245.0,246.0,247.0,248.0,249.0,250.0,266.0,267.0,268.0,269.0,270.0,271.0,290,291.0,292.0,293.0,294.0,295.0,296.0,297.0,652.0,299,300.0,301.0,302.0,303.0,304.0,488.0,305,306.0,308.0,309.0,310.0,311.0,312.0,313.0,314.0,316,317.0,318.0,319.0,320.0,321.0,322.0,660.0,324.0,325.0,326.0,327.0,328.0,329.0,661.0,662.0,331.0,332.0,333.0,334.0,335.0,670.0,336.0,338,339.0,341.0,342.0,343.0,344.0,345.0,346.0,347.0,348.0,671.0,350,351.0,352.0,353.0,354.0,418.0,356.0,357.0,358.0,359.0,360.0,416.0,421.0,362,363.0,364.0,365.0,366.0,367.0,369,370.0,371.0,372.0,373.0,374.0,375.0,377,378.0,380.0,381.0,382.0,383.0,423,424.0,426.0,427.0,428.0,429.0,431.0,433.0,672.0,673.0,434,452,457.0,459.0,460.0,462.0,463.0,464.0,465.0,466.0,467.0,468.0,674.0,709.0,491,492.0,493.0,494.0,495.0,496.0,499,500.0,501.0,502.0,503.0,504.0,507.0,508.0,509.0,511.0,512.0,513.0,515.0,516.0,517.0,518.0,519.0,520.0,526,527.0,528.0,529.0,531.0,532.0,534,535.0,536.0,537.0,538.0,540.0,542.0,543.0,545.0,547.0,551.0,553.0,555,556.0,557.0,558.0,559.0,560.0,562,563.0,564.0,565.0,566.0,567.0,569.0,570.0,571.0,572.0,573.0,575.0,576.0,577.0,578.0,580.0,581.0,582.0,584,585.0,586.0,587.0,675.0,676.0,677.0,590,591.0,592.0,595,596.0,597.0,598.0,599.0,600.0,601.0,609,610.0,611.0,612.0,688.0,689.0,625,626.0,627.0,628.0,630.0,633.0,645.0,685.0,635,636.0,637.0,638.0,641.0,642.0,690.0,691.0,654.0,655.0,656.0,657.0,658.0,687.0,664,665.0,666.0,667.0,668.0,669.0
000769.f5d2e0726b5042cfb0de1a960409dca7.1753,4,3.0,1.0,5.0,2.0,0.0,,,,,1,3.0,4.0,2.0,5.0,0.0,2.0,1.0,3.0,4.0,0.0,5.0,0,1.0,0.0,1.0,4,4.0,4.0,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,1.0,0.0,3.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,,,,,,,,,3,7.0,6.0,2.0,4.0,1.0,5.0,0.0,5.0,4.0,1.0,0.0,6.0,7.0,3.0,2.0,,,,,,,0.0,0,0.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,4.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,5.0,4.0,3.0,2.0,2,4.0,4.0,3.0,4.0,0.0,3.0,1.0,0.0,5.0,4.0,2.0,1.0,5.0,2.0,3.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2,2.0,1.0,0.0,2.0,0.0,3,0.0,4.0,1.0,2.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0024ad23-e556-4a61-8f6b-244cf54ac591,3,5.0,0.0,1.0,2.0,4.0,,,,,4,5.0,1.0,3.0,0.0,2.0,1.0,4.0,2.0,5.0,3.0,0.0,0,0.0,0.0,0.0,3,4.0,3.0,1.0,4.0,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,3.0,2.0,5.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,,,,,,,,,2,6.0,4.0,1.0,5.0,7.0,3.0,0.0,4.0,5.0,3.0,2.0,6.0,7.0,1.0,0.0,,,,,,,1.0,1,0.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,5.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,3.0,4.0,0.0,1.0,1,2.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,5.0,1.0,0.0,5.0,0.0,3.0,1.0,4.0,2.0,1,0.0,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1,1.0,0.0,0.0,2.0,0.0,1,0.0,3.0,2.0,5.0,4.0,2.0,1.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0
007913cc-63c9-4907-b43e-fa72ee2b8d85,1,4.0,3.0,5.0,2.0,0.0,,,,,5,4.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,5.0,4.0,0.0,0,0.0,0.0,0.0,5,5.0,5.0,5.0,3.0,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,,,,,,,,,4,3.0,6.0,1.0,5.0,7.0,2.0,0.0,2.0,5.0,1.0,0.0,6.0,4.0,7.0,3.0,,,,,,,0.0,0,0.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0,4.0,2.0,5.0,1.0,3,4.0,3.0,5.0,5.0,0.0,1.0,0.0,2.0,5.0,3.0,4.0,1.0,5.0,2.0,0.0,3.0,4.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1,1.0,0.0,1.0,1.0,0.0,0,3.0,5.0,2.0,1.0,4.0,3.0,3.0,5.0,4.0,5.0,1.0,4.0,3.0,5.0,3.0,5.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
00d4680a-9f90-4a14-bb95-d1bda476a6a4,0,2.0,1.0,3.0,4.0,5.0,0.0,3.0,1.0,2.0,4,2.0,3.0,1.0,5.0,0.0,0.0,4.0,1.0,5.0,2.0,3.0,1,1.0,0.0,0.0,4,4.0,1.0,2.0,3.0,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,3.0,3.0,4.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,,0.0,1.0,0.0,1.0,2.0,1.0,,2,0.0,7.0,4.0,1.0,5.0,6.0,3.0,6.0,5.0,3.0,0.0,7.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,0.0,5.0,0.0,0,0.0,,,,,,,,,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,3.0,5.0,2.0,4,3.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,4.0,5.0,2.0,4.0,1.0,5.0,2.0,3.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1,2.0,1.0,0.0,2.0,0.0,2,0.0,3.0,1.0,5.0,4.0,3.0,2.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0
01b00588-97bb-4b9c-8dc9-d6a03f0de288,5,2.0,1.0,4.0,3.0,0.0,1.0,3.0,2.0,0.0,3,5.0,1.0,0.0,4.0,2.0,0.0,3.0,2.0,5.0,4.0,1.0,1,1.0,0.0,0.0,5,5.0,1.0,5.0,4.0,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2,4.0,3.0,1.0,5.0,6.0,0.0,7.0,4.0,2.0,6.0,0.0,3.0,7.0,5.0,1.0,,,,,,,1.0,0,1.0,6.0,7.0,2.0,8.0,1.0,3.0,4.0,5.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,3.0,4.0,5.0,4,4.0,5.0,5.0,4.0,4.0,1.0,3.0,2.0,4.0,5.0,0.0,5.0,1.0,4.0,0.0,2.0,3.0,1,0.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,2.0,1.0,0.0,3,4.0,5.0,0.0,1.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
01b0e103-4fc8-4c17-a877-343e42adef9c,0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,0.0,3.0,3,0.0,4.0,1.0,2.0,5.0,,,,,,,0,0.0,0.0,0.0,0,2.0,0.0,0.0,3.0,0,0.0,1.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,3.0,1.0,2.0,2.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3,0.0,4.0,2.0,1.0,7.0,6.0,5.0,0.0,1.0,2.0,4.0,3.0,5.0,6.0,7.0,0.0,3.0,1.0,4.0,2.0,5.0,,0,0.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,1.0,3.0,4.0,0.0,1,2.0,2.0,2.0,0.0,5.0,1.0,3.0,4.0,5.0,2.0,0.0,0.0,2.0,3.0,1.0,4.0,5.0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2,2.0,1.0,0.0,2.0,0.0,1,0.0,4.0,2.0,3.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0
01baad3d-7557-4a30-8399-b1f253780dda,0,4.0,2.0,3.0,1.0,5.0,,,,,2,4.0,1.0,5.0,3.0,0.0,1.0,5.0,0.0,4.0,3.0,2.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,5.0,0,0.0,1.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,4,0.0,1.0,2.0,3.0,6.0,7.0,5.0,1.0,0.0,3.0,7.0,2.0,6.0,4.0,5.0,2.0,5.0,1.0,4.0,3.0,0.0,,0,0.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,5.0,4.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,2.0,3.0,4.0,0.0,1,2.0,3.0,3.0,4.0,2.0,4.0,0.0,1.0,5.0,3.0,2.0,3.0,2.0,4.0,0.0,1.0,5.0,0,1.0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1,1.0,0.0,0.0,2.0,0.0,0,1.0,5.0,3.0,2.0,4.0,0.0,0.0,4.0,2.0,3.0,4.0,3.0,0.0,5.0,2.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,0,0.0,1.0,0.0,0.0,0.0
02a62fb4-34ef-4e43-ba88-d5777081c1b5,3,1.0,2.0,5.0,4.0,0.0,3.0,0.0,1.0,2.0,0,1.0,3.0,4.0,2.0,5.0,,,,,,,0,0.0,0.0,0.0,3,1.0,4.0,5.0,3.0,0,1.0,0.0,0.0,1,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,3.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,,0.0,1.0,0.0,0.0,1.0,0.0,,4,0.0,6.0,3.0,5.0,7.0,1.0,2.0,1.0,2.0,7.0,0.0,5.0,4.0,6.0,3.0,0.0,1.0,3.0,4.0,2.0,5.0,1.0,0,1.0,0.0,4.0,1.0,3.0,7.0,5.0,6.0,8.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,4.0,3.0,5.0,2.0,5,5.0,4.0,3.0,5.0,5.0,5.0,1.0,2.0,0.0,4.0,3.0,2.0,3.0,4.0,0.0,1.0,5.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1,2.0,0.0,1.0,2.0,0.0,1,0.0,2.0,3.0,5.0,4.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0.0,0.0,0.0,0.0,1.0
